"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"32019";"13.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32020";"13.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32021";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32022";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32023";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32024";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32025";"15.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32026";"15.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32027";"15.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32028";"16.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32030";"17.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32032";"18.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32033";"18.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32034";"19.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32035";"19.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32036";"19.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32037";"21.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32038";"21.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32039";"23.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32041";"23.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32042";"24.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32043";"24.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32044";"24.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32045";"24.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32046";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32047";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32048";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32049";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32050";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32051";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32052";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32053";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32054";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32055";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32056";"29.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32058";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32059";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32061";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32062";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32063";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32064";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32065";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32066";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32067";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32068";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32069";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32070";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32071";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32072";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32073";"07.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32074";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32075";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32076";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32078";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32080";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32082";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32083";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32084";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32086";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32087";"17.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32088";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32089";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32090";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32091";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32092";"20.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32093";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32094";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32095";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32096";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32098";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32099";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32100";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32101";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32102";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32104";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32105";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32106";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32107";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32108";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32109";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32110";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32111";"31.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32112";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32113";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32114";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32115";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32116";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32117";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32118";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32119";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32120";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32122";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32123";"08.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32124";"08.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32125";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32126";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32128";"11.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32129";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32130";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32131";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32132";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32133";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32134";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32135";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32136";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32137";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32138";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32139";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32141";"20.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32142";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32143";"22.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32145";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32147";"27.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32148";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32149";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32151";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32153";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32154";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32157";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32158";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32159";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32160";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32161";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32162";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32164";"13.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32165";"14.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32166";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32167";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32168";"18.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32169";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32171";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32172";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32173";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32174";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32175";"23.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32176";"24.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32177";"25.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32180";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32181";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32182";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32184";"30.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32185";"31.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32188";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32189";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32191";"03.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32192";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32193";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32194";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32195";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32196";"08.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32197";"10.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32198";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32199";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32200";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32201";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32202";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32203";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32204";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32205";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32207";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32208";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32210";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32211";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32213";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32214";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32215";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32216";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32217";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32218";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32219";"24.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32220";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32221";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32222";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32223";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32225";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32226";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32228";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32229";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32231";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32232";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"63325";"30.09.2016";"";"5";"12.03.2023";"326";"Дойная";"16.11.2023";"";"";"";"";""
"63758";"20.12.2016";"";"6";"27.11.2023";"66";"Дойная";"";"";"";"";"";""
"63844";"21.10.2016";"";"6";"20.01.2024";"12";"Дойная";"";"";"";"";"";""
"63919";"25.08.2016";"";"6";"13.09.2023";"141";"Дойная";"";"";"";"";"";""
"64306";"06.09.2016";"";"6";"01.11.2023";"92";"Дойная";"";"";"";"";"";""
"64820";"31.08.2016";"";"6";"30.12.2023";"33";"Дойная";"";"";"";"";"";""
"65056";"04.07.2016";"";"5";"09.06.2023";"237";"Дойная";"04.01.2024";"";"";"";"";""
"65220";"06.09.2016";"";"6";"01.11.2023";"92";"Дойная";"";"";"";"";"";""
"65279";"25.09.2016";"";"5";"16.06.2023";"230";"Дойная";"24.08.2023";"";"";"";"";""
"68407";"28.07.2016";"";"6";"17.01.2024";"15";"Дойная";"";"";"";"";"";""
"73564";"05.10.2015";"";"6";"14.10.2023";"110";"Дойная";"";"";"";"";"";""
"73993";"04.11.2015";"";"6";"05.05.2023";"272";"Дойная";"05.10.2023";"";"";"";"";""
"74482";"30.11.2015";"";"6";"24.11.2023";"69";"Дойная";"";"";"";"";"";""
"84048";"27.12.2015";"";"7";"21.09.2023";"133";"Дойная";"";"";"";"";"";""
"84537";"14.10.2015";"";"6";"21.03.2023";"317";"Дойная";"04.01.2024";"";"";"";"";""
"87337";"15.11.2015";"";"7";"19.07.2023";"197";"Дойная";"";"";"";"";"";""
